id,tipo,pais_en,pais
109601,Serie,Norway,Noruega
127000,Serie,Spain,España
100051,Serie,Poland,Polonia
100717,Serie,South Korea,Corea del Sur
95517,Serie,Canada,Canadá
95837,Serie,Australia,Australia
95837,Serie,United States of America,Estados Unidos
110343,Serie,United States of America,Estados Unidos
111204,Serie,Japan,Japón
99426,Serie,Pakistan,Pakistan
100895,Serie,Brazil,Brasil
110818,Serie,United Kingdom,Reino Unido
107013,Serie,Israel,Israel
99317,Serie,China,China
92591,Serie,Japan,Japón
113113,Serie,South Korea,Corea del Sur
102359,Serie,Russia,Rusia
100052,Serie,United Kingdom,Reino Unido
157020,Serie,China,China
113416,Serie,South Korea,Corea del Sur
92209,Serie,United Kingdom,Reino Unido
92209,Serie,United States of America,Estados Unidos
108382,Serie,Turkey,Turquía
105301,Serie,South Korea,Corea del Sur
124702,Serie,China,China
137553,Serie,China,China
111880,Serie,New Zealand,Nueva Zelanda
99125,Serie,Brazil,Brasil
103568,Serie,Japan,Japón
93688,Serie,Japan,Japón
98772,Serie,Japan,Japón
255623,Serie,Japan,Japón
118974,Serie,Italy,Italia
103431,Serie,China,China
767,Serie,United Kingdom,Reino Unido
103411,Serie,South Africa,Sudáfrica
99478,Serie,South Korea,Corea del Sur
90319,Serie,United States of America,Estados Unidos
94359,Serie,Japan,Japón
99541,Serie,Canada,Canadá
89498,Serie,Canada,Canadá
89498,Serie,United States of America,Estados Unidos
211539,Serie,Belgium,Bélgica
197054,Serie,Italy,Italia
110757,Serie,Greece,Greece
102045,Serie,Egypt,Egipto
100905,Serie,Portugal,Portugal
153466,Serie,Israel,Israel
106533,Serie,Czech Republic,Czech Republic
111116,Serie,United Kingdom,Reino Unido
103841,Serie,Netherlands,Países Bajos
94649,Serie,Japan,Japón
104303,Serie,Finland,Finland
104303,Serie,Norway,Noruega
104303,Serie,Sweden,Suecia
109086,Serie,United States of America,Estados Unidos
91343,Serie,Japan,Japón
234575,Serie,Japan,Japón
99112,Serie,South Korea,Corea del Sur
87539,Serie,United States of America,Estados Unidos
117775,Serie,United Kingdom,Reino Unido
98494,Serie,United States of America,Estados Unidos
104690,Serie,Turkey,Turquía
158567,Serie,Russia,Rusia
114097,Serie,Russia,Rusia
114497,Serie,China,China
110631,Serie,Thailand,Tailandia
87846,Serie,Spain,España
99356,Serie,United Kingdom,Reino Unido
49920,Serie,United States of America,Estados Unidos
105052,Serie,Turkey,Turquía
157069,Serie,United Kingdom,Reino Unido
111625,Serie,United States of America,Estados Unidos
104735,Serie,South Korea,Corea del Sur
96015,Serie,Canada,Canadá
95170,Serie,United States of America,Estados Unidos
107335,Serie,Colombia,Colombia
107335,Serie,United States of America,Estados Unidos
113446,Serie,South Korea,Corea del Sur
95515,Serie,Canada,Canadá
215828,Serie,Greece,Greece
197806,Serie,China,China
106617,Serie,China,China
104085,Serie,China,China
214726,Serie,Malaysia,Malaysia
214726,Serie,South Korea,Corea del Sur
106761,Serie,South Korea,Corea del Sur
102938,Serie,South Korea,Corea del Sur
118704,Serie,United Kingdom,Reino Unido
123055,Serie,Japan,Japón
108544,Serie,United States of America,Estados Unidos
98637,Serie,Canada,Canadá
100698,Serie,United States of America,Estados Unidos
86784,Serie,France,Francia
86784,Serie,United Kingdom,Reino Unido
86784,Serie,United States of America,Estados Unidos
158070,Serie,Russia,Rusia
253345,Serie,United Kingdom,Reino Unido
98801,Serie,Norway,Noruega
103135,Serie,United States of America,Estados Unidos
101666,Serie,Germany,Alemania
101666,Serie,Belgium,Bélgica
101666,Serie,France,Francia
111368,Serie,South Korea,Corea del Sur
104127,Serie,United States of America,Estados Unidos
91980,Serie,United States of America,Estados Unidos
102140,Serie,Japan,Japón
104811,Serie,South Korea,Corea del Sur
113594,Serie,Hong Kong,Hong Kong
110322,Serie,Hong Kong,Hong Kong
105087,Serie,China,China
102278,Serie,New Zealand,Nueva Zelanda
113212,Serie,China,China
216996,Serie,Japan,Japón
102406,Serie,China,China
95670,Serie,United States of America,Estados Unidos
95766,Serie,Japan,Japón
97401,Serie,United States of America,Estados Unidos
104999,Serie,United States of America,Estados Unidos
113570,Serie,Turkey,Turquía
113570,Serie,United States of America,Estados Unidos
110843,Serie,China,China
94388,Serie,Japan,Japón
114100,Serie,United States of America,Estados Unidos
123519,Serie,Norway,Noruega
243953,Serie,Austria,Austria
102272,Serie,United Kingdom,Reino Unido
101396,Serie,United States of America,Estados Unidos
89571,Serie,United States of America,Estados Unidos
105232,Serie,Japan,Japón
114183,Serie,Poland,Polonia
115479,Serie,China,China
98149,Serie,United States of America,Estados Unidos
231910,Serie,Hong Kong,Hong Kong
99255,Serie,Taiwan,Taiwán
96556,Serie,Japan,Japón
120834,Serie,South Korea,Corea del Sur
207376,Serie,Japan,Japón
98290,Serie,Argentina,Argentina
231388,Serie,Ukraine,Ukraine
254496,Serie,Spain,España
98793,Serie,Egypt,Egipto
112364,Serie,Italy,Italia
129459,Serie,United States of America,Estados Unidos
30675,Serie,United Kingdom,Reino Unido
102182,Serie,Mexico,México
108480,Serie,South Korea,Corea del Sur
97041,Serie,China,China
97041,Serie,South Korea,Corea del Sur
99581,Serie,Germany,Alemania
101563,Serie,Japan,Japón
100444,Serie,United Kingdom,Reino Unido
109866,Serie,China,China
106978,Serie,United States of America,Estados Unidos
100505,Serie,Japan,Japón
109957,Serie,United States of America,Estados Unidos
104984,Serie,China,China
113501,Serie,Israel,Israel
98993,Serie,United States of America,Estados Unidos
101881,Serie,Argentina,Argentina
101881,Serie,Chile,Chile
101881,Serie,United States of America,Estados Unidos
104964,Serie,China,China
87890,Serie,United States of America,Estados Unidos
238780,Serie,Iran,Iran
114821,Serie,Serbia,Serbia
104960,Serie,China,China
96005,Serie,Spain,España
96005,Serie,United States of America,Estados Unidos
85964,Serie,Spain,España
113716,Serie,Russia,Rusia
113358,Serie,Serbia,Serbia
100074,Serie,Germany,Alemania
120648,Serie,India,India
103445,Serie,Japan,Japón
98850,Serie,Bulgaria,Bulgaria
137228,Serie,Mexico,México
137228,Serie,United States of America,Estados Unidos
93405,Serie,South Korea,Corea del Sur
95557,Serie,Canada,Canadá
95557,Serie,United States of America,Estados Unidos
153870,Serie,India,India
114885,Serie,Netherlands,Países Bajos
111803,Serie,United States of America,Estados Unidos
113207,Serie,Canada,Canadá
132544,Serie,South Korea,Corea del Sur
119316,Serie,India,India
206679,Serie,Czech Republic,Czech Republic
91363,Serie,United States of America,Estados Unidos
129047,Serie,South Korea,Corea del Sur
132982,Serie,Greece,Greece
117488,Serie,Canada,Canadá
117488,Serie,United States of America,Estados Unidos
126027,Serie,United States of America,Estados Unidos
94664,Serie,Japan,Japón
94605,Serie,France,Francia
94605,Serie,United States of America,Estados Unidos
222764,Serie,Brazil,Brasil
95057,Serie,United States of America,Estados Unidos
214796,Serie,China,China
71914,Serie,United States of America,Estados Unidos
71914,Serie,United Kingdom,Reino Unido
122653,Serie,United States of America,Estados Unidos
123473,Serie,South Korea,Corea del Sur
201072,Serie,India,India
153297,Serie,China,China
204921,Serie,India,India
124003,Serie,China,China
128839,Serie,Australia,Australia
128839,Serie,United States of America,Estados Unidos
212532,Serie,China,China
126280,Serie,United States of America,Estados Unidos
113137,Serie,Japan,Japón
105009,Serie,Japan,Japón
97951,Serie,United States of America,Estados Unidos
124124,Serie,Colombia,Colombia
90462,Serie,United States of America,Estados Unidos
129272,Serie,China,China
152504,Serie,Hong Kong,Hong Kong
241203,Serie,Austria,Austria
95205,Serie,United States of America,Estados Unidos
112738,Serie,France,Francia
118357,Serie,United States of America,Estados Unidos
123542,Serie,China,China
84958,Serie,United States of America,Estados Unidos
96580,Serie,United States of America,Estados Unidos
131927,Serie,United States of America,Estados Unidos
120573,Serie,South Korea,Corea del Sur
93221,Serie,United States of America,Estados Unidos
201736,Serie,Taiwan,Taiwán
107113,Serie,United States of America,Estados Unidos
118588,Serie,Japan,Japón
121658,Serie,United States of America,Estados Unidos
115107,Serie,Canada,Canadá
128827,Serie,South Korea,Corea del Sur
99071,Serie,Japan,Japón
97525,Serie,Japan,Japón
99588,Serie,United States of America,Estados Unidos
127235,Serie,United States of America,Estados Unidos
93740,Serie,United States of America,Estados Unidos
119267,Serie,Turkey,Turquía
233590,Serie,Japan,Japón
127635,Serie,Canada,Canadá
127635,Serie,United States of America,Estados Unidos
96677,Serie,France,Francia
133174,Serie,United States of America,Estados Unidos
88329,Serie,United States of America,Estados Unidos
117031,Serie,United States of America,Estados Unidos
135753,Serie,South Korea,Corea del Sur
95486,Serie,China,China
134373,Serie,United States of America,Estados Unidos
6455,Serie,United States of America,Estados Unidos
124920,Serie,United States of America,Estados Unidos
129478,Serie,South Korea,Corea del Sur
92649,Serie,United States of America,Estados Unidos
88396,Serie,United States of America,Estados Unidos
100350,Serie,United States of America,Estados Unidos
126038,Serie,Australia,Australia
117376,Serie,South Korea,Corea del Sur
125935,Serie,United States of America,Estados Unidos
106158,Serie,United States of America,Estados Unidos
128794,Serie,Mexico,México
113808,Serie,Japan,Japón
99121,Serie,United States of America,Estados Unidos
158630,Serie,Netherlands,Países Bajos
128883,Serie,South Korea,Corea del Sur
85271,Serie,United States of America,Estados Unidos
137265,Serie,Japan,Japón
133490,Serie,Turkey,Turquía
218984,Serie,Philippines,Filipinas
120141,Serie,Portugal,Portugal
139798,Serie,South Korea,Corea del Sur
132876,Serie,South Korea,Corea del Sur
114294,Serie,United States of America,Estados Unidos
226566,Serie,Spain,España
226566,Serie,United Kingdom,Reino Unido
127616,Serie,Germany,Alemania
97727,Serie,United States of America,Estados Unidos
153869,Serie,China,China
137726,Serie,China,China
118085,Serie,Canada,Canadá
223498,Serie,China,China
115646,Serie,Belgium,Bélgica
117581,Serie,United States of America,Estados Unidos
114868,Serie,Japan,Japón
119806,Serie,Turkey,Turquía
130542,Serie,India,India
117422,Serie,Spain,España
117422,Serie,Mexico,México
212315,Serie,Netherlands,Países Bajos
129600,Serie,Japan,Japón
218266,Serie,Philippines,Filipinas
121435,Serie,Turkey,Turquía
98515,Serie,Chile,Chile
120064,Serie,France,Francia
128071,Serie,United States of America,Estados Unidos
128071,Serie,United Kingdom,Reino Unido
132755,Serie,Poland,Polonia
126824,Serie,United States of America,Estados Unidos
103768,Serie,United States of America,Estados Unidos
135020,Serie,Greece,Greece
96238,Serie,Canada,Canadá
123644,Serie,Greece,Greece
122612,Serie,China,China
120131,Serie,Turkey,Turquía
130731,Serie,Chile,Chile
131040,Serie,China,China
153282,Serie,Germany,Alemania
153282,Serie,Austria,Austria
130808,Serie,South Korea,Corea del Sur
202867,Serie,Taiwan,Taiwán
122543,Serie,Egypt,Egipto
105971,Serie,United States of America,Estados Unidos
111819,Serie,Japan,Japón
119769,Serie,South Korea,Corea del Sur
113036,Serie,United States of America,Estados Unidos
127633,Serie,United States of America,Estados Unidos
96715,Serie,United States of America,Estados Unidos
96715,Serie,France,Francia
116386,Serie,South Korea,Corea del Sur
97175,Serie,Italy,Italia
97175,Serie,United Kingdom,Reino Unido
97175,Serie,United States of America,Estados Unidos
127231,Serie,South Korea,Corea del Sur
153864,Serie,United Kingdom,Reino Unido
98892,Serie,United States of America,Estados Unidos
106393,Serie,United States of America,Estados Unidos
119615,Serie,Chile,Chile
137092,Serie,China,China
130379,Serie,Chile,Chile
123591,Serie,Belgium,Bélgica
123591,Serie,France,Francia
154493,Serie,China,China
96571,Serie,South Korea,Corea del Sur
111474,Serie,United States of America,Estados Unidos
111474,Serie,Brazil,Brasil
117378,Serie,South Korea,Corea del Sur
202639,Serie,China,China
218098,Serie,South Korea,Corea del Sur
105556,Serie,Japan,Japón
117992,Serie,Japan,Japón
153492,Serie,Canada,Canadá
115036,Serie,United States of America,Estados Unidos
124271,Serie,United States of America,Estados Unidos
153416,Serie,India,India
113360,Serie,Japan,Japón
206122,Serie,China,China
85720,Serie,United States of America,Estados Unidos
122194,Serie,United States of America,Estados Unidos
241635,Serie,Denmark,Dinamarca
241635,Serie,India,India
100565,Serie,Japan,Japón
90461,Serie,United States of America,Estados Unidos
118821,Serie,Japan,Japón
123876,Serie,Japan,Japón
128119,Serie,South Korea,Corea del Sur
219099,Serie,Philippines,Filipinas
93716,Serie,United States of America,Estados Unidos
124101,Serie,United States of America,Estados Unidos
121964,Serie,Japan,Japón
153589,Serie,Spain,España
110070,Serie,Japan,Japón
126398,Serie,China,China
84553,Serie,Japan,Japón
84553,Serie,United States of America,Estados Unidos
136660,Serie,Taiwan,Taiwán
132979,Serie,South Korea,Corea del Sur
121290,Serie,Germany,Alemania
128309,Serie,South Korea,Corea del Sur
136322,Serie,United States of America,Estados Unidos
130385,Serie,United States of America,Estados Unidos
212207,Serie,Philippines,Filipinas
117706,Serie,Japan,Japón
154181,Serie,China,China
130780,Serie,India,India
114695,Serie,United States of America,Estados Unidos
154105,Serie,China,China
135195,Serie,South Korea,Corea del Sur
132910,Serie,China,China
114165,Serie,United States of America,Estados Unidos
115645,Serie,Brazil,Brasil
115645,Serie,Morocco,Morocco
134983,Serie,China,China
112613,Serie,Japan,Japón
157785,Serie,India,India
218451,Serie,Philippines,Filipinas
116671,Serie,South Korea,Corea del Sur
95249,Serie,United States of America,Estados Unidos
118958,Serie,United States of America,Estados Unidos
115857,Serie,Mexico,México
115857,Serie,United States of America,Estados Unidos
238331,Serie,China,China
126544,Serie,China,China
128144,Serie,China,China
123488,Serie,Japan,Japón
133727,Serie,United States of America,Estados Unidos
129236,Serie,South Korea,Corea del Sur
154420,Serie,China,China
133234,Serie,Philippines,Filipinas
104711,Serie,Japan,Japón
124394,Serie,United States of America,Estados Unidos
120323,Serie,France,Francia
97513,Serie,Spain,España
152459,Serie,Japan,Japón
219321,Serie,Philippines,Filipinas
128561,Serie,Philippines,Filipinas
119243,Serie,United States of America,Estados Unidos
124426,Serie,South Korea,Corea del Sur
116725,Serie,Japan,Japón
153642,Serie,Germany,Alemania
131009,Serie,China,China
135340,Serie,South Korea,Corea del Sur
219319,Serie,Philippines,Filipinas
90701,Serie,China,China
121232,Serie,China,China
124201,Serie,Portugal,Portugal
229925,Serie,South Korea,Corea del Sur
153606,Serie,China,China
153720,Serie,United Kingdom,Reino Unido
110948,Serie,Canada,Canadá
110948,Serie,United States of America,Estados Unidos
116041,Serie,South Korea,Corea del Sur
116266,Serie,Chile,Chile
98201,Serie,United States of America,Estados Unidos
129473,Serie,South Korea,Corea del Sur
117731,Serie,United States of America,Estados Unidos
132902,Serie,Netherlands,Países Bajos
90970,Serie,United States of America,Estados Unidos
154215,Serie,China,China
120112,Serie,India,India
110309,Serie,Japan,Japón
110356,Serie,South Korea,Corea del Sur
139657,Serie,India,India
95487,Serie,China,China
124727,Serie,Hong Kong,Hong Kong
130467,Serie,Sweden,Suecia
115639,Serie,Australia,Australia
116657,Serie,Denmark,Dinamarca
138171,Serie,Turkey,Turquía
102088,Serie,Japan,Japón
102088,Serie,Taiwan,Taiwán
118457,Serie,Mexico,México
118457,Serie,United States of America,Estados Unidos
135536,Serie,Mexico,México
104699,Serie,Japan,Japón
125910,Serie,Sweden,Suecia
121078,Serie,Japan,Japón
122562,Serie,China,China
123525,Serie,China,China
123525,Serie,Japan,Japón
133914,Serie,South Korea,Corea del Sur
126167,Serie,United Kingdom,Reino Unido
153515,Serie,Turkey,Turquía
138242,Serie,Argentina,Argentina
124817,Serie,China,China
127588,Serie,Turkey,Turquía
135583,Serie,Russia,Rusia
