id,tipo,genero
195327,Serie,Animación
195327,Serie,Acción y aventura
195327,Serie,Ciencia ficción y fantasía
195327,Serie,Comedia
35307,Serie,Comedia
34365,Serie,Drama
34365,Serie,Ciencia ficción y fantasía
34365,Serie,Familiar
30937,Serie,Sin clasificar
52106,Serie,Documental
52106,Serie,Reality
256207,Serie,Documental
126825,Serie,Talk show
34558,Serie,Documental
34558,Serie,Reality
44308,Serie,Drama
44308,Serie,Historia y bélico
33036,Serie,Acción y aventura
33036,Serie,Drama
33036,Serie,Comedia
73026,Serie,Drama
51434,Serie,Comedia
51434,Serie,Drama
127083,Serie,Drama
127083,Serie,Historia y bélico
124581,Serie,Drama
254058,Serie,Documental
139113,Serie,Drama
108625,Serie,Drama
246690,Serie,Sin clasificar
72958,Serie,Comedia
72958,Serie,Drama
40116,Serie,Drama
40116,Serie,Historia y bélico
52910,Serie,Reality
1399,Serie,Ciencia ficción y fantasía
1399,Serie,Drama
1399,Serie,Acción y aventura
52823,Serie,Talk show
122801,Serie,Sin clasificar
39084,Serie,Talk show
34307,Serie,Drama
34307,Serie,Comedia
37680,Serie,Drama
61781,Serie,Talk show
61781,Serie,Reality
77290,Serie,Comedia
63935,Serie,Comedia
63935,Serie,Drama
46806,Serie,Drama
37606,Serie,Animación
37606,Serie,Familiar
37606,Serie,Ciencia ficción y fantasía
37606,Serie,Comedia
39686,Serie,Drama
46825,Serie,Animación
46825,Serie,Comedia
46825,Serie,Talk show
32726,Serie,Animación
32726,Serie,Comedia
68845,Serie,Comedia
68845,Serie,Drama
38657,Serie,Comedia
38657,Serie,Talk show
38657,Serie,Reality
65145,Serie,Sin clasificar
41956,Serie,Comedia
41956,Serie,Crimen
41956,Serie,Drama
41956,Serie,Misterio
34524,Serie,Ciencia ficción y fantasía
34524,Serie,Drama
34524,Serie,Comedia
46154,Serie,Familiar
46154,Serie,Drama
46154,Serie,Telenovela
69106,Serie,Comedia
39272,Serie,Drama
39272,Serie,Ciencia ficción y fantasía
40382,Serie,Drama
40382,Serie,Familiar
213568,Serie,Telenovela
213568,Serie,Drama
39314,Serie,Drama
39314,Serie,Familiar
39314,Serie,Telenovela
37678,Serie,Reality
249554,Serie,Comedia
40103,Serie,Drama
40103,Serie,Telenovela
80281,Serie,Animación
80281,Serie,Comedia
80281,Serie,Infantil
80281,Serie,Familiar
45966,Serie,Comedia
39351,Serie,Drama
39351,Serie,Misterio
39351,Serie,Ciencia ficción y fantasía
50913,Serie,Drama
46298,Serie,Animación
46298,Serie,Acción y aventura
46298,Serie,Ciencia ficción y fantasía
40330,Serie,Drama
39340,Serie,Comedia
41507,Serie,Drama
39588,Serie,Drama
39588,Serie,Telenovela
95855,Serie,Talk show
34891,Serie,Familiar
34891,Serie,Animación
34891,Serie,Acción y aventura
114863,Serie,Talk show
114863,Serie,Noticias
1413,Serie,Drama
1413,Serie,Misterio
1413,Serie,Ciencia ficción y fantasía
40858,Serie,Drama
40858,Serie,Telenovela
42009,Serie,Ciencia ficción y fantasía
42009,Serie,Drama
42009,Serie,Misterio
40697,Serie,Drama
73048,Serie,Comedia
42269,Serie,Drama
42269,Serie,Crimen
97010,Serie,Familiar
55630,Serie,Reality
38464,Serie,Animación
38464,Serie,Ciencia ficción y fantasía
38464,Serie,Misterio
38464,Serie,Acción y aventura
59215,Serie,Drama
59215,Serie,Telenovela
39011,Serie,Drama
39011,Serie,Comedia
39185,Serie,Crimen
39185,Serie,Drama
39185,Serie,Misterio
60319,Serie,Comedia
39055,Serie,Misterio
39055,Serie,Drama
1401,Serie,Acción y aventura
1401,Serie,Drama
1401,Serie,Western
55285,Serie,Comedia
61826,Serie,Reality
61826,Serie,Talk show
38904,Serie,Acción y aventura
38904,Serie,Comedia
68298,Serie,Reality
39297,Serie,Comedia
50878,Serie,Drama
38983,Serie,Drama
38983,Serie,Comedia
38983,Serie,Crimen
35370,Serie,Reality
35442,Serie,Acción y aventura
35442,Serie,Animación
35442,Serie,Comedia
58774,Serie,Drama
58774,Serie,Familiar
68702,Serie,Reality
1420,Serie,Comedia
48175,Serie,Comedia
48175,Serie,Familiar
41967,Serie,Drama
41967,Serie,Familiar
40302,Serie,Talk show
40302,Serie,Comedia
1411,Serie,Drama
1411,Serie,Acción y aventura
1411,Serie,Crimen
1411,Serie,Ciencia ficción y fantasía
58976,Serie,Comedia
66293,Serie,Drama
66293,Serie,Telenovela
80704,Serie,Comedia
1407,Serie,Drama
1407,Serie,Historia y bélico
1407,Serie,Crimen
38174,Serie,Drama
38174,Serie,Comedia
39416,Serie,Reality
39416,Serie,Drama
38954,Serie,Drama
38954,Serie,Familiar
60715,Serie,Comedia
60715,Serie,Drama
124287,Serie,Familiar
124287,Serie,Drama
46105,Serie,Infantil
46105,Serie,Animación
46105,Serie,Familiar
42316,Serie,Drama
39824,Serie,Historia y bélico
39824,Serie,Drama
42054,Serie,Drama
42054,Serie,Telenovela
35281,Serie,Telenovela
121651,Serie,Acción y aventura
121651,Serie,Drama
121651,Serie,Comedia
66250,Serie,Talk show
87386,Serie,Comedia
87386,Serie,Familiar
45818,Serie,Drama
45818,Serie,Telenovela
42114,Serie,Comedia
41920,Serie,Telenovela
128094,Serie,Reality
50898,Serie,Comedia
93652,Serie,Sin clasificar
34607,Serie,Comedia
34607,Serie,Talk show
31586,Serie,Drama
31586,Serie,Crimen
38251,Serie,Animación
38251,Serie,Ciencia ficción y fantasía
38251,Serie,Comedia
38251,Serie,Acción y aventura
37652,Serie,Comedia
37652,Serie,Drama
37652,Serie,Familiar
46001,Serie,Reality
74374,Serie,Documental
42021,Serie,Talk show
88131,Serie,Comedia
88131,Serie,Drama
88131,Serie,Familiar
60278,Serie,Telenovela
67573,Serie,Telenovela
99130,Serie,Telenovela
99130,Serie,Crimen
99130,Serie,Comedia
45303,Serie,Reality
45303,Serie,Documental
46578,Serie,Drama
46578,Serie,Sin clasificar
129034,Serie,Sin clasificar
91666,Serie,Infantil
91666,Serie,Ciencia ficción y fantasía
38799,Serie,Reality
39358,Serie,Drama
39358,Serie,Misterio
39680,Serie,Animación
32605,Serie,Animación
32605,Serie,Comedia
32605,Serie,Familiar
32605,Serie,Infantil
41263,Serie,Telenovela
41263,Serie,Drama
40417,Serie,Familiar
40417,Serie,Comedia
40417,Serie,Drama
40417,Serie,Ciencia ficción y fantasía
41571,Serie,Misterio
41571,Serie,Acción y aventura
41571,Serie,Comedia
41571,Serie,Familiar
41571,Serie,Crimen
41571,Serie,Drama
39279,Serie,Comedia
39279,Serie,Drama
39148,Serie,Reality
39148,Serie,Drama
40061,Serie,Drama
40061,Serie,Comedia
39107,Serie,Animación
39107,Serie,Familiar
39107,Serie,Infantil
36994,Serie,Comedia
63367,Serie,Documental
63367,Serie,Crimen
63367,Serie,Drama
63367,Serie,Noticias
39195,Serie,Drama
219625,Serie,Infantil
219625,Serie,Familiar
219625,Serie,Ciencia ficción y fantasía
219625,Serie,Telenovela
38997,Serie,Animación
38997,Serie,Comedia
38997,Serie,Infantil
37790,Serie,Reality
51849,Serie,Talk show
97750,Serie,Telenovela
97750,Serie,Drama
38948,Serie,Drama
40345,Serie,Comedia
40345,Serie,Drama
34899,Serie,Drama
34899,Serie,Acción y aventura
39898,Serie,Acción y aventura
39898,Serie,Animación
39898,Serie,Comedia
39898,Serie,Ciencia ficción y fantasía
195384,Serie,Documental
59092,Serie,Drama
59092,Serie,Telenovela
59186,Serie,Comedia
34490,Serie,Ciencia ficción y fantasía
34490,Serie,Drama
35319,Serie,Drama
35319,Serie,Telenovela
85943,Serie,Documental
85943,Serie,Comedia
35036,Serie,Drama
83200,Serie,Comedia
83200,Serie,Drama
38974,Serie,Comedia
38974,Serie,Infantil
38974,Serie,Drama
38974,Serie,Familiar
32877,Serie,Sin clasificar
37632,Serie,Drama
37632,Serie,Familiar
109700,Serie,Drama
109700,Serie,Acción y aventura
109700,Serie,Comedia
83876,Serie,Sin clasificar
34996,Serie,Reality
53193,Serie,Crimen
53193,Serie,Comedia
38890,Serie,Misterio
38890,Serie,Acción y aventura
81161,Serie,Documental
77581,Serie,Crimen
77581,Serie,Comedia
84634,Serie,Drama
84634,Serie,Acción y aventura
41814,Serie,Reality
208652,Serie,Telenovela
32708,Serie,Drama
32708,Serie,Crimen
32708,Serie,Misterio
32708,Serie,Comedia
201259,Serie,Reality
201259,Serie,Talk show
37723,Serie,Acción y aventura
37723,Serie,Misterio
37723,Serie,Drama
31841,Serie,Comedia
44470,Serie,Reality
49297,Serie,Reality
49297,Serie,Documental
48037,Serie,Familiar
48037,Serie,Comedia
48037,Serie,Drama
48037,Serie,Crimen
46820,Serie,Drama
46820,Serie,Comedia
37722,Serie,Drama
42384,Serie,Comedia
42384,Serie,Familiar
42384,Serie,Drama
45247,Serie,Animación
45247,Serie,Drama
46021,Serie,Comedia
51096,Serie,Comedia
51096,Serie,Familiar
33922,Serie,Comedia
225876,Serie,Sin clasificar
35356,Serie,Drama
35320,Serie,Ciencia ficción y fantasía
35320,Serie,Drama
42108,Serie,Comedia
46152,Serie,Talk show
58236,Serie,Reality
39390,Serie,Drama
39390,Serie,Familiar
41997,Serie,Infantil
41997,Serie,Animación
41997,Serie,Familiar
33169,Serie,Drama
33169,Serie,Telenovela
53720,Serie,Drama
35358,Serie,Reality
60760,Serie,Documental
60732,Serie,Animación
60732,Serie,Comedia
60732,Serie,Acción y aventura
87742,Serie,Reality
68471,Serie,Misterio
35016,Serie,Familiar
35016,Serie,Misterio
35016,Serie,Ciencia ficción y fantasía
68709,Serie,Comedia
45016,Serie,Crimen
45016,Serie,Misterio
45016,Serie,Drama
42267,Serie,Drama
39196,Serie,Noticias
39196,Serie,Talk show
45629,Serie,Drama
81784,Serie,Talk show
153770,Serie,Animación
153770,Serie,Comedia
153770,Serie,Infantil
153770,Serie,Acción y aventura
84656,Serie,Drama
84656,Serie,Familiar
39933,Serie,Sin clasificar
46104,Serie,Misterio
46104,Serie,Drama
201782,Serie,Sin clasificar
71970,Serie,Animación
71970,Serie,Comedia
71970,Serie,Infantil
71970,Serie,Familiar
78266,Serie,Reality
40026,Serie,Reality
60652,Serie,Comedia
55320,Serie,Comedia
198240,Serie,Drama
158229,Serie,Drama
158229,Serie,Telenovela
95707,Serie,Acción y aventura
95707,Serie,Ciencia ficción y fantasía
95707,Serie,Infantil
39691,Serie,Drama
39706,Serie,Documental
39706,Serie,Drama
39706,Serie,Reality
41843,Serie,Comedia
65723,Serie,Documental
127985,Serie,Sin clasificar
57978,Serie,Talk show
57978,Serie,Comedia
46268,Serie,Reality
35094,Serie,Familiar
35094,Serie,Animación
35094,Serie,Comedia
45845,Serie,Acción y aventura
45845,Serie,Animación
45845,Serie,Ciencia ficción y fantasía
34566,Serie,Drama
54478,Serie,Animación
54478,Serie,Infantil
54478,Serie,Misterio
153374,Serie,Sin clasificar
47711,Serie,Familiar
47711,Serie,Drama
34457,Serie,Drama
100233,Serie,Documental
43822,Serie,Comedia
71056,Serie,Comedia
35097,Serie,Animación
35097,Serie,Comedia
68068,Serie,Talk show
40971,Serie,Documental
40971,Serie,Reality
49584,Serie,Comedia
223239,Serie,Drama
223239,Serie,Telenovela
40122,Serie,Reality
42032,Serie,Comedia
37709,Serie,Drama
48897,Serie,Crimen
48897,Serie,Drama
41749,Serie,Drama
50645,Serie,Comedia
50645,Serie,Familiar
40351,Serie,Acción y aventura
40351,Serie,Animación
40351,Serie,Ciencia ficción y fantasía
40351,Serie,Infantil
38603,Serie,Animación
38603,Serie,Comedia
38603,Serie,Drama
40157,Serie,Infantil
40157,Serie,Animación
40157,Serie,Familiar
39527,Serie,Drama
66477,Serie,Talk show
32752,Serie,Comedia
32752,Serie,Acción y aventura
32752,Serie,Crimen
35390,Serie,Documental
35390,Serie,Reality
95720,Serie,Familiar
90615,Serie,Documental
61329,Serie,Reality
51668,Serie,Reality
37764,Serie,Reality
77401,Serie,Animación
77401,Serie,Comedia
216128,Serie,Drama
216128,Serie,Comedia
84050,Serie,Familiar
90253,Serie,Comedia
90253,Serie,Drama
40038,Serie,Drama
153614,Serie,Sin clasificar
38861,Serie,Drama
38861,Serie,Ciencia ficción y fantasía
49564,Serie,Drama
55358,Serie,Animación
76390,Serie,Reality
65710,Serie,Comedia
65710,Serie,Drama
40462,Serie,Drama
40462,Serie,Comedia
40462,Serie,Familiar
39711,Serie,Ciencia ficción y fantasía
39711,Serie,Drama
43424,Serie,Crimen
43424,Serie,Drama
43424,Serie,Acción y aventura
33025,Serie,Drama
33025,Serie,Crimen
39563,Serie,Telenovela
39563,Serie,Drama
62168,Serie,Documental
62168,Serie,Crimen
44446,Serie,Noticias
44446,Serie,Talk show
89013,Serie,Sin clasificar
73237,Serie,Familiar
73237,Serie,Ciencia ficción y fantasía
41759,Serie,Drama
38222,Serie,Drama
38222,Serie,Familiar
39276,Serie,Crimen
39276,Serie,Drama
39276,Serie,Misterio
65271,Serie,Familiar
34573,Serie,Comedia
34573,Serie,Drama
34573,Serie,Familiar
71553,Serie,Documental
71553,Serie,Familiar
39859,Serie,Comedia
39859,Serie,Drama
203519,Serie,Telenovela
203519,Serie,Drama
39433,Serie,Drama
235328,Serie,Comedia
38151,Serie,Drama
42060,Serie,Noticias
43125,Serie,Animación
43125,Serie,Ciencia ficción y fantasía
43125,Serie,Acción y aventura
77252,Serie,Crimen
77252,Serie,Drama
60730,Serie,Animación
60730,Serie,Comedia
49378,Serie,Drama
40082,Serie,Drama
39106,Serie,Comedia
39106,Serie,Acción y aventura
58245,Serie,Reality
34967,Serie,Acción y aventura
34967,Serie,Ciencia ficción y fantasía
34967,Serie,Drama
46270,Serie,Reality
66153,Serie,Crimen
34415,Serie,Drama
34415,Serie,Crimen
34415,Serie,Misterio
34988,Serie,Sin clasificar
32829,Serie,Comedia
32829,Serie,Drama
38875,Serie,Ciencia ficción y fantasía
38875,Serie,Drama
38875,Serie,Comedia
39681,Serie,Drama
39681,Serie,Crimen
38320,Serie,Reality
46388,Serie,Animación
46388,Serie,Ciencia ficción y fantasía
46388,Serie,Acción y aventura
51795,Serie,Animación
51795,Serie,Acción y aventura
51795,Serie,Infantil
41980,Serie,Drama
32982,Serie,Drama
40333,Serie,Drama
40333,Serie,Sin clasificar
52891,Serie,Animación
52891,Serie,Comedia
57662,Serie,Animación
38233,Serie,Ciencia ficción y fantasía
38233,Serie,Drama
38233,Serie,Comedia
38233,Serie,Telenovela
80289,Serie,Sin clasificar
31880,Serie,Acción y aventura
31880,Serie,Drama
43055,Serie,Animación
43055,Serie,Acción y aventura
43055,Serie,Comedia
43055,Serie,Infantil
43055,Serie,Familiar
43055,Serie,Ciencia ficción y fantasía
80769,Serie,Drama
80769,Serie,Crimen
40632,Serie,Drama
40632,Serie,Comedia
35279,Serie,Comedia
35279,Serie,Infantil
35279,Serie,Drama
87930,Serie,Infantil
87930,Serie,Animación
87930,Serie,Comedia
87930,Serie,Familiar
128615,Serie,Drama
61579,Serie,Acción y aventura
61579,Serie,Ciencia ficción y fantasía
251319,Serie,Comedia
251319,Serie,Drama
88599,Serie,Documental
39105,Serie,Comedia
39105,Serie,Drama
37681,Serie,Acción y aventura
37681,Serie,Drama
42339,Serie,Historia y bélico
42339,Serie,Drama
43858,Serie,Telenovela
43858,Serie,Misterio
43858,Serie,Drama
80391,Serie,Animación
80391,Serie,Infantil
80391,Serie,Acción y aventura
80391,Serie,Ciencia ficción y fantasía
80391,Serie,Familiar
35340,Serie,Noticias
40500,Serie,Comedia
40500,Serie,Drama
42509,Serie,Animación
42509,Serie,Ciencia ficción y fantasía
42509,Serie,Misterio
42509,Serie,Comedia
40289,Serie,Documental
40289,Serie,Reality
129040,Serie,Drama
129040,Serie,Historia y bélico
39479,Serie,Ciencia ficción y fantasía
39479,Serie,Animación
107025,Serie,Drama
107025,Serie,Telenovela
201040,Serie,Drama
201040,Serie,Telenovela
45665,Serie,Reality
57528,Serie,Animación
57528,Serie,Comedia
57528,Serie,Ciencia ficción y fantasía
54315,Serie,Documental
54315,Serie,Comedia
54315,Serie,Reality
48437,Serie,Comedia
48437,Serie,Drama
48437,Serie,Familiar
73106,Serie,Talk show
73106,Serie,Reality
32716,Serie,Familiar
32716,Serie,Acción y aventura
32716,Serie,Comedia
40110,Serie,Comedia
90606,Serie,Documental
34435,Serie,Comedia
69021,Serie,Reality
41724,Serie,Drama
158305,Serie,Drama
158305,Serie,Telenovela
158305,Serie,Historia y bélico
110253,Serie,Talk show
71834,Serie,Animación
71834,Serie,Comedia
71834,Serie,Ciencia ficción y fantasía
71834,Serie,Acción y aventura
34501,Serie,Animación
34501,Serie,Comedia
34501,Serie,Familiar
60824,Serie,Ciencia ficción y fantasía
60824,Serie,Familiar
60824,Serie,Misterio
81153,Serie,Documental
40239,Serie,Drama
221609,Serie,Sin clasificar
39178,Serie,Ciencia ficción y fantasía
39178,Serie,Drama
56896,Serie,Drama
112879,Serie,Reality
38441,Serie,Animación
38441,Serie,Ciencia ficción y fantasía
38441,Serie,Acción y aventura
38441,Serie,Drama
35275,Serie,Drama
35275,Serie,Acción y aventura
78180,Serie,Drama
101463,Serie,Noticias
101463,Serie,Talk show
39103,Serie,Reality
37661,Serie,Drama
37661,Serie,Telenovela
37661,Serie,Comedia
40537,Serie,Drama
40537,Serie,Comedia
40537,Serie,Familiar
34965,Serie,Comedia
39595,Serie,Drama
39595,Serie,Comedia
88057,Serie,Comedia
88057,Serie,Drama
88057,Serie,Familiar
41810,Serie,Drama
41810,Serie,Familiar
41810,Serie,Telenovela
39552,Serie,Acción y aventura
39552,Serie,Drama
154576,Serie,Drama
86543,Serie,Drama
88890,Serie,Sin clasificar
39357,Serie,Comedia
64284,Serie,Telenovela
158744,Serie,Animación
39659,Serie,Acción y aventura
39659,Serie,Animación
39659,Serie,Comedia
39659,Serie,Ciencia ficción y fantasía
39320,Serie,Comedia
39320,Serie,Familiar
93157,Serie,Sin clasificar
84429,Serie,Comedia
39551,Serie,Crimen
39551,Serie,Drama
33301,Serie,Drama
33301,Serie,Comedia
46357,Serie,Acción y aventura
46357,Serie,Animación
46357,Serie,Comedia
46357,Serie,Infantil
46357,Serie,Misterio
46357,Serie,Ciencia ficción y fantasía
31832,Serie,Reality
217890,Serie,Drama
46860,Serie,Acción y aventura
46860,Serie,Animación
46860,Serie,Comedia
46671,Serie,Acción y aventura
46671,Serie,Animación
46671,Serie,Drama
46671,Serie,Misterio
112176,Serie,Sin clasificar
35402,Serie,Drama
45854,Serie,Animación
45854,Serie,Comedia
45854,Serie,Acción y aventura
45854,Serie,Ciencia ficción y fantasía
45854,Serie,Infantil
42419,Serie,Animación
42419,Serie,Comedia
42419,Serie,Drama
38420,Serie,Animación
38420,Serie,Comedia
38420,Serie,Ciencia ficción y fantasía
195410,Serie,Animación
195410,Serie,Acción y aventura
195410,Serie,Ciencia ficción y fantasía
195410,Serie,Drama
218043,Serie,Drama
218043,Serie,Acción y aventura
218043,Serie,Ciencia ficción y fantasía
34624,Serie,Drama
34643,Serie,Comedia
34643,Serie,Drama
55323,Serie,Reality
61194,Serie,Animación
61194,Serie,Infantil
61194,Serie,Familiar
61194,Serie,Acción y aventura
61194,Serie,Comedia
61194,Serie,Ciencia ficción y fantasía
45885,Serie,Telenovela
45885,Serie,Reality
58058,Serie,Talk show
41823,Serie,Drama
41823,Serie,Ciencia ficción y fantasía
41823,Serie,Comedia
111057,Serie,Sin clasificar
38953,Serie,Reality
42035,Serie,Acción y aventura
42035,Serie,Misterio
42035,Serie,Drama
52294,Serie,Talk show
35269,Serie,Comedia
154619,Serie,Drama
48250,Serie,Comedia
48250,Serie,Drama
40072,Serie,Reality
35058,Serie,Reality
39300,Serie,Drama
38560,Serie,Animación
38560,Serie,Drama
38560,Serie,Misterio
103113,Serie,Sin clasificar
81608,Serie,Talk show
197908,Serie,Drama
197908,Serie,Familiar
154209,Serie,Drama
44684,Serie,Animación
44684,Serie,Comedia
38865,Serie,Drama
38865,Serie,Familiar
37715,Serie,Acción y aventura
37715,Serie,Drama
40505,Serie,Comedia
69504,Serie,Drama
41541,Serie,Drama
46095,Serie,Animación
46095,Serie,Comedia
57142,Serie,Reality
57142,Serie,Comedia
41875,Serie,Comedia
41875,Serie,Drama
39041,Serie,Drama
44214,Serie,Drama
211618,Serie,Animación
211618,Serie,Ciencia ficción y fantasía
211618,Serie,Infantil
39606,Serie,Drama
64629,Serie,Documental
46572,Serie,Drama
34642,Serie,Acción y aventura
34642,Serie,Comedia
34642,Serie,Drama
48248,Serie,Drama
39265,Serie,Documental
39265,Serie,Familiar
65640,Serie,Drama
239935,Serie,Reality
239935,Serie,Talk show
32697,Serie,Comedia
32697,Serie,Drama
46358,Serie,Animación
46358,Serie,Infantil
46358,Serie,Comedia
66808,Serie,Comedia
128396,Serie,Drama
35393,Serie,Comedia
34268,Serie,Reality
55313,Serie,Comedia
42593,Serie,Comedia
42593,Serie,Drama
42593,Serie,Sin clasificar
56563,Serie,Reality
43270,Serie,Acción y aventura
43270,Serie,Animación
43270,Serie,Misterio
43270,Serie,Ciencia ficción y fantasía
46527,Serie,Comedia
46527,Serie,Drama
46527,Serie,Sin clasificar
39518,Serie,Comedia
39518,Serie,Acción y aventura
39518,Serie,Ciencia ficción y fantasía
39518,Serie,Misterio
39518,Serie,Infantil
39518,Serie,Familiar
51216,Serie,Drama
51216,Serie,Sin clasificar
45559,Serie,Documental
39218,Serie,Animación
39218,Serie,Drama
39218,Serie,Ciencia ficción y fantasía
40811,Serie,Telenovela
40811,Serie,Comedia
93988,Serie,Acción y aventura
93988,Serie,Animación
93988,Serie,Comedia
93988,Serie,Infantil
250384,Serie,Familiar
250384,Serie,Comedia
250384,Serie,Drama
45033,Serie,Drama
45033,Serie,Ciencia ficción y fantasía
